dim,seed,model,nleaps,sampler,ess,ess_exact,n_leapfrog,msjd,margin1_mean,margin1_var,KS,ks_pval,mala
2.2,15,funnel_scale,1,NUTS,4415.180998047268,43.87832472971304,426734985,4.590509347371491e30,14.496889392375945,0.3475209420928617,1023.9980940493319,0.0,false
3.4,1,funnel_scale,1,AH_fix,1249.29350692468,2227.8448788345645,9.585944e7,5.577266871472804e7,0.16380313200082236,5.014166652270443,194.7694880326038,0.0,false
0.6,14,funnel_scale,1,AH_exp,7283.719055427066,7618.668660822735,3.3983538e7,8.963747392384496,-0.009383436571770043,8.603696121392558,5.580066935398463,1.801555907066983e-27,false
1.6,15,funnel_scale,1,AH_unif,1741.3747569173304,1936.6580109703445,6.7188914e7,6197.631522645241,0.7241393429787515,7.201617689294203,96.07248989311068,0.0,false
2.8,19,funnel_scale,1,NUTS,2273.6948238517402,40.4556411845165,56203321,7.90635010953838e39,15.095997188949585,0.3070176233774352,1023.999227108006,0.0,false
2.2,9,funnel_scale,1,AH_fix,1504.3404441549944,1851.593235695009,6.6402676e7,93220.19092194286,0.8174564807526787,6.331382790751521,120.28600305118613,0.0,false
3.2,14,funnel_scale,1,NUTS,1596.2215045608805,46.78567176004824,631307534,9.50665858786846e41,14.034336682796477,0.331913762639408,1023.9961041871187,0.0,false
1.2,15,funnel_scale,1,AM,1666.7685924410953,1698.6153035644581,3.6206256e7,363.46940627517847,-0.11141455953476906,8.811075565649082,31.212726471502563,0.0,false
1.8,12,funnel_scale,1,AM,1926.5605904957802,3345.1865207483065,3.9704546e7,3580.9751357006435,0.25393643884528616,5.062080461007392,120.9511914888921,0.0,false
3.4,14,funnel_scale,1,AH_exp,1601.7625590773753,3322.4009868904404,6.4341632e7,1.0139579908479845e7,0.9009273865199954,3.0705878712070054,249.92523406652037,0.0,false
2.8,13,funnel_scale,1,AH_unif,1651.6257084721785,3156.23571179175,6.6436928e7,5.296094102531684e6,0.6388962283203641,4.051875509473868,180.04156032987737,0.0,false
0.4,12,funnel_scale,1,NUTS,7124.644201448946,7874.523932857906,15785852,7.852319570601876,0.17165437491245975,7.938129971443299,27.36725002276134,0.0,false
1.2,6,funnel_scale,1,AH_fix,2250.135281568007,2534.266060322515,6.1968968e7,1190.2749487774197,-0.017036281968441876,7.99032240072841,33.62549653231555,0.0,false
2.8,18,funnel_scale,1,AH_fix,1679.185946401314,3532.478772554631,7.7782068e7,1.0265424942561133e6,0.539723870307905,3.8009898111303815,187.60386612750435,0.0,false
2.4,10,funnel_scale,1,AH_fix,1689.4996506942214,2532.8105946428173,7.6684636e7,2.5405291568418876e6,0.7422321879264211,5.095344632751036,152.6839215421253,0.0,false
3.2,13,funnel_scale,1,AH_exp,1637.1554800106233,2909.926208350726,9.1760888e7,1.5182019861534492e10,0.8518234080033665,3.90454142952236,197.65843720938835,0.0,false
4.0,9,funnel_scale,1,NUTS,1551.6464292888732,62.914012860186794,610949306,7.135792558425279e44,12.096317503643036,0.4659310988681876,1023.9276597939513,0.0,false
4.0,2,funnel_scale,1,AH_exp,1687.6512969949242,4130.58900204098,7.4530524e7,4.3167451195659244e8,0.8733917021858394,2.421208357740715,278.1583709280743,0.0,false
3.0,2,funnel_scale,1,NUTS,3293.8062544348913,49.891401987269994,487189753,3.0491217843000823e38,13.593414278316498,0.3877704479897923,1023.9915361687896,0.0,false
0.8,6,funnel_scale,1,AH_exp,4317.533986489616,4787.688634815612,4.0284756e7,34.42312883997771,0.16510623864861415,8.0013712783656,22.746194289830555,0.0,false
0.6,5,funnel_scale,1,AH_fix,5976.660356844013,5913.9814619779445,3.7588004e7,11.695088311004989,-0.013024289590940319,9.094396176572323,3.9096133144936402,1.0582333341030541e-13,false
2.6,3,funnel_scale,1,AM,1327.045715114818,1283.1700092673257,4.1040154e7,4.653350457396792e6,1.4257325935122063,6.676043063439499,191.59551828761175,0.0,false
0.4,3,funnel_scale,1,AM,9865.702055176389,9627.155576418307,2.1405862e7,4.066538235084666,-0.00400999223821942,9.222851982159908,2.6496141116985754,1.5963948316750457e-6,false
3.8,11,funnel_scale,1,AM,1641.36422884174,4003.0904704876016,4.6475791e7,2.2185362974440777e8,0.7400431041793534,2.81322182625022,263.10414634794586,0.0,false
4.0,11,funnel_scale,1,AH_exp,1250.0868312157143,3374.1828933902025,9.3970526e7,7.260530443396065e6,-0.23584685877958222,3.2665327238180994,216.78579073262128,0.0,false
0.8,17,funnel_scale,1,NUTS,2143.657875956226,981.18614071002,25019565,11030.788678970363,2.836508713879776,2.8361312772929423,577.627070972434,0.0,false
0.2,19,funnel_scale,1,AH_exp,184771.34329563053,184171.08773018676,2.0002132e7,8.360528542629762,-0.0019005207913295671,9.028681109582857,1.2059642253484526,0.10907554617790957,false
0.6,7,funnel_scale,1,AH_exp,6437.954137448078,6602.635284875495,3.745599e7,15.672262432007924,0.01385521104796688,8.77431902111332,4.902064042338225,2.683093401203963e-21,false
2.8,1,funnel_scale,1,NUTS,3031.9900182738425,44.30533972274262,242204279,2.1387207663535686e38,14.425682159996033,0.3368159254354473,1023.9980178162867,0.0,false
4.0,18,funnel_scale,1,NUTS,1881.7607015024178,48.74278068609273,60071974,2.708537897883305e51,13.748661547088624,0.4279255731565485,1023.9903807758508,0.0,false
4.0,14,funnel_scale,1,AH_fix,1613.1041565011715,5144.823043605376,7.0195232e7,3.407564515218959e6,0.5930312444074182,2.268387659693168,254.41166514730648,0.0,false
1.8,18,funnel_scale,1,NUTS,1379.0754484660768,67.82869209718831,30915232,2.37530846031464e21,11.6479080493927,0.44489200971478426,1023.8678086315934,0.0,false
2.6,17,funnel_scale,1,AH_exp,1158.9553109629198,558.25995556778,5.5524914e7,1.0136327473023368e7,2.989312740772398,8.580321721756203,433.014890661193,0.0,false
0.8,16,funnel_scale,1,AH_fix,5348.65014550424,6065.506665677404,4.4402612e7,49.81160227857544,0.1506345456160596,7.8179234443293915,22.435682232887586,0.0,false
3.0,14,funnel_scale,1,AM,1702.0661848496393,4357.4642689027905,4.3096544e7,101686.59631547442,0.6113926467791488,2.89476978420352,223.51481116421996,0.0,false
1.4,17,funnel_scale,1,AH_fix,2620.9104205327612,3192.9422913774924,6.8653056e7,61146.45080233643,0.436964297248659,6.899384797947257,69.68549293777312,0.0,false
1.8,10,funnel_scale,1,NUTS,1160.02074848593,67.0037863433799,19505611,1.092300275756816e21,11.729817685699462,0.10204568654396892,1023.9161265325046,0.0,false
3.0,18,funnel_scale,1,AH_fix,1840.8657906281856,3137.4425997055023,8.1309456e7,1.1488386715863848e9,0.908144070883544,3.7994937342913437,221.34271107045834,0.0,false
2.2,1,funnel_scale,1,AH_exp,1356.7573422915498,1829.9095332241595,7.3620806e7,25681.274334248636,-0.6531188375635328,6.108283651495463,130.4044068932165,0.0,false
0.2,11,funnel_scale,1,AM,113318.7724621194,113138.1208922194,1.78324e7,6.382929169027953,0.003572382561894272,9.012957834236795,1.2366135803827092,0.09391335402481422,false
4.0,1,funnel_scale,1,AH_exp,1249.180139879905,3658.956746210961,8.6724802e7,580684.8944638593,-0.37410032233291235,2.902071811133088,224.20480765589662,0.0,false
3.4,12,funnel_scale,1,AH_fix,1597.2490933832676,4096.200515923469,6.6255872e7,163944.0247142279,0.680110494374816,2.7886233494401,236.7827668316643,0.0,false
2.6,16,funnel_scale,1,AM,1750.5017825368825,2898.731177953615,4.2048158e7,393017.0483561907,0.940310880125693,3.9249481304413796,214.6034290613412,0.0,false
1.2,19,funnel_scale,1,AM,3065.1346461259905,3970.116017654305,3.8142564e7,3955.336007268731,0.37932774661386554,6.518184104472381,75.5164635846545,0.0,false
3.0,4,funnel_scale,1,AH_fix,1788.2377333041147,3964.935162505482,6.7349424e7,804984.6907596937,0.6908165522595822,3.226535105322183,214.2860315817518,0.0,false
1.6,9,funnel_scale,1,AH_exp,2097.8244938848657,2843.1200923806437,6.3460542e7,16185.044268047615,0.3870588740791056,6.3341218142005875,73.38966034598107,0.0,false
1.0,17,funnel_scale,1,AH_fix,2810.786639845704,3095.2298340985108,5.1850204e7,190.82264712041314,0.08476126928986126,8.153224907139071,16.92209596608424,3.751559294219219e-249,false
0.8,4,funnel_scale,1,AH_unif,2227.137396159119,1861.722089942095,4.4703448e7,21.440458935592453,-0.3590005468742953,10.486473942574698,48.50950319186636,0.0,false
3.6,13,funnel_scale,1,AH_exp,1485.4021609830809,2819.167808345696,8.6503084e7,3.750908210385528e10,0.832302533953558,3.7381567447964312,219.96271895947058,0.0,false
3.8,3,funnel_scale,1,AH_fix,1437.3064938896118,3237.9873070285007,7.5821392e7,5.2373148178333655e7,0.7704674474478123,3.1625989902259515,246.79848328638963,0.0,false
2.2,19,funnel_scale,1,AM,1905.4696058152563,3078.277026324789,4.2934852e7,206499.61020084037,0.7507150700506259,4.523363585933021,161.1545332653692,0.0,false
0.2,8,funnel_scale,1,AH_unif,172983.69984442345,173050.88181822823,1.9808324e7,8.558510731806745,-0.010656674184809405,8.977336668241705,2.1248865833636046,0.00023945649574800583,false
1.6,10,funnel_scale,1,NUTS,1149.3019441403735,87.84129405643657,21274821,1.0685876236201218e17,10.235424117765428,0.2859568330440612,1023.390863463436,0.0,false
2.6,13,funnel_scale,1,AH_unif,1833.8957531507133,3025.6506237922003,6.977785e7,2.2464584398210425e7,0.8407788259987081,4.190264169708479,195.0825420483558,0.0,false
1.8,1,funnel_scale,1,AH_unif,1389.3428997532224,1420.3601434598638,7.258048e7,42495.13866493213,-0.3629518355822138,8.624905850588641,89.54829141289484,0.0,false
1.6,6,funnel_scale,1,NUTS,1095.448515366559,91.21836475053934,19036604,6.747635424248353e15,10.053840148515699,0.05476836479410116,1023.4744859519061,0.0,false
1.0,12,funnel_scale,1,NUTS,2112.735122004095,277.71451371903925,44721750,1.7369802309600398e7,5.701959156522751,1.4536024291196414,931.2557459150728,0.0,false
3.6,12,funnel_scale,1,AH_exp,1339.445354661221,1981.5072362492022,6.9775788e7,8.195612982711023e8,1.189995535490488,4.233239180938817,224.32490855731646,0.0,false
0.6,1,funnel_scale,1,AM,5444.531705021144,5941.0125197825255,2.5192848e7,6.029135411033165,0.12225995483832096,8.168484658990348,18.189178441310588,8.543999495489798e-288,false
2.4,3,funnel_scale,1,AH_exp,1366.3793569474842,1760.0275379916852,1.00130538e8,7.982153244790548e8,-0.14264100828158793,6.959935119970158,110.29096590198142,0.0,false
3.0,8,funnel_scale,1,AM,2004.9574020528567,2720.8963245399227,4.278951e7,3.5919130098123676e8,1.2377290536386512,3.635232024082499,271.7448902198088,0.0,false
2.6,13,funnel_scale,1,AH_exp,1766.4968586411014,3178.286714804021,7.157976e7,3.732960551900848e6,0.6808511260031859,4.203306408328677,171.6507994107447,0.0,false
1.2,10,funnel_scale,1,AH_unif,1885.4803538684973,1899.9073087108304,5.4900696e7,425.94088539329596,-0.146883113817924,8.891969680007023,29.493355176796143,0.0,false
1.8,16,funnel_scale,1,AH_fix,2443.289049884166,3703.226958849816,6.6087524e7,25136.098520647003,0.6519051473114885,4.924933965335064,142.87887609527849,0.0,false
0.6,1,funnel_scale,1,AH_exp,7630.937306405942,7995.415253297913,3.3365328e7,9.913862857738884,-0.0026524357758082005,8.58967468102807,5.157819138939381,1.5626885688399372e-23,false
1.0,2,funnel_scale,1,NUTS,1419.1048093441236,206.77610274136381,18818195,2.9348556292912103e7,6.589630879583359,1.6478386643766532,925.1742926867402,0.0,false
1.2,10,funnel_scale,1,AM,2295.5774320731443,2976.864025843997,3.6713689e7,391.1869468631929,0.09405439953889094,6.920442285686087,58.418258272077324,0.0,false
2.0,10,funnel_scale,1,NUTS,2756.1763328334505,49.49322926884047,111777934,3.35580465582891e26,13.647058626270294,0.3950221750264052,1023.9905832470567,0.0,false
2.8,19,funnel_scale,1,AM,1946.1294835310107,4150.951326625118,3.9446633e7,2.8389882745352658e6,0.6590421125518593,3.394888936216268,221.26606342365886,0.0,false
0.2,15,funnel_scale,1,AH_unif,160885.47141205,160206.5620053093,1.9815978e7,8.552092518958236,-0.0005914621213871513,9.038084602666038,0.9183479787424744,0.3679007447900935,false
0.6,1,funnel_scale,1,AH_fix,5305.697347076017,5184.912179741511,3.719698e7,9.979570038246715,0.11047574213527983,9.14648104660556,7.7474484699147865,1.464708766165312e-52,false
4.0,1,funnel_scale,1,NUTS,4652.652924549244,51.89658017766437,292645497,1.772505726787964e49,13.32996365289688,0.3152953020499667,1023.9875801960827,0.0,false
0.4,20,funnel_scale,1,AM,8281.208432881505,7931.637560223369,2.1482956e7,4.058998108272624,-0.007657401413153674,9.396183455193599,4.353104039889082,6.945293231418004e-17,false
4.0,16,funnel_scale,1,AM,1834.1501151082423,6361.197104872284,9.5995098e7,0.05379018863725497,-0.8543353543383456,1.2889376680161402,347.022172529003,0.0,false
0.8,16,funnel_scale,1,NUTS,1929.4267345988674,733.5223222033469,18752203,33629.868963030676,3.3230705619293404,2.886627018393664,591.6781133768002,0.0,false
1.4,14,funnel_scale,1,AH_exp,2080.911834833057,2513.505779250806,5.7358076e7,4047.0887942588315,0.25112595217950734,7.322996093119919,56.65284034238343,0.0,false
0.2,2,funnel_scale,1,AH_unif,172793.3561386162,171853.57177984182,1.98306e7,8.572130098237357,0.0020820367529024095,9.048484765032615,1.675553639711552,0.007285910481171675,false
0.4,4,funnel_scale,1,AH_exp,26788.79994281953,27097.013397212668,2.6475678e7,5.72433384481551,-0.011858668793754683,8.89395293371059,2.8256161048689137,2.3233964155353248e-7,false
1.2,10,funnel_scale,1,AH_fix,2782.2611649997098,3449.802390407639,6.2697688e7,1981.3237055441787,0.1854481141638394,7.165139137904744,40.89136636375923,0.0,false
1.8,15,funnel_scale,1,NUTS,1962.948203166476,60.67531182658377,26697687,9.41037043142187e21,12.320308616161347,0.47638079773138364,1023.9040551831441,0.0,false
3.8,15,funnel_scale,1,AH_unif,1468.3832813180165,3934.199811067055,6.285248e7,4.274631404645409e7,0.5240355213770722,2.965715853997352,232.3422465959373,0.0,false
1.0,12,funnel_scale,1,AH_exp,1580.1417172205072,891.159750245728,4.6499312e7,851.6096255166677,1.0951027391967754,14.109389918540261,91.69328013012569,0.0,false
3.8,12,funnel_scale,1,NUTS,4646.61797563286,49.958227440717174,265888889,6.0617072715663626e47,13.586203301239014,0.3143384805260019,1023.991335022418,0.0,false
2.6,8,funnel_scale,1,AM,1517.6425020873157,2469.653112308717,4.4327677e7,3.2872796638032645e6,0.6698816234466045,4.8662298242660995,169.31181019981332,0.0,false
0.4,7,funnel_scale,1,AH_fix,30446.901544850974,30812.448341299405,2.837048e7,6.277797969037309,0.01277019841947095,8.88838580464824,1.9916438248199597,0.0007172091421063798,false
3.8,18,funnel_scale,1,AM,1538.9149094981005,3727.616284252755,4.0161956e7,551813.57216189,0.9460502091043554,2.3718199874904173,295.538162972045,0.0,false
1.6,9,funnel_scale,1,NUTS,1282.5531496297444,106.04715269919954,26816954,1.0499479117318722e16,9.295610795240401,0.7272863087926249,1021.3969703156704,0.0,false
1.6,20,funnel_scale,1,NUTS,4205.909653412572,78.54880601471392,173051798,5.998232090675109e17,10.830711359519958,0.5686635634281126,1023.5249234123365,0.0,false
2.8,10,funnel_scale,1,NUTS,2059.064380416616,42.59648685607505,482513460,7.243413039191114e38,14.711456514263153,0.28162763201657776,1023.9989003494169,0.0,false
2.4,7,funnel_scale,1,AH_fix,1752.7803961194309,2640.4122088196464,7.9755232e7,2.3415159084155457e6,0.7973676734067876,4.887228287122904,171.18825501423115,0.0,false
2.6,4,funnel_scale,1,AH_fix,1554.094559347394,2346.149409335494,6.532212e7,422715.1357277504,0.9118433838038358,4.700981436443534,180.32946182137803,0.0,false
2.8,11,funnel_scale,1,NUTS,2268.9086188754454,43.9089390792711,595159725,1.5980240815016894e38,14.489654577350617,0.3182947286199558,1023.9981286954014,0.0,false
2.4,19,funnel_scale,1,AM,1843.4277979951737,2676.5000432530505,4.0363206e7,1.390596735786436e6,0.9623937007480827,4.532970104534127,197.249044067297,0.0,false
3.2,11,funnel_scale,1,NUTS,1321.8145844179128,49.48548729629562,30182511,2.5702640009050033e42,13.642298376274107,0.3946312067969916,1023.9924277628486,0.0,false
2.4,18,funnel_scale,1,AH_fix,1997.234890573438,3536.259848324492,7.6157104e7,1.4216598935082871e6,0.5923716161616008,4.399342712646526,151.20026187514918,0.0,false
2.8,9,funnel_scale,1,AH_exp,1911.6825905480077,4244.679301687541,7.5752938e7,1.9417042158448682e6,0.5926095646805829,3.3983563918316158,201.64986578331767,0.0,false
3.0,10,funnel_scale,1,NUTS,3042.86114860089,50.37167691565138,557934363,1.7536917355042826e38,13.528710608005523,0.3344564716715294,1023.9912590819536,0.0,false
1.4,6,funnel_scale,1,AM,2172.98860099264,2875.629471327426,3.5592062e7,877.8367477655653,0.5251954656515472,6.216159648964815,93.32295973183932,0.0,false
0.2,3,funnel_scale,1,AH_exp,166799.20659564534,166250.63680989662,1.9979582e7,8.392179145224176,0.00010030505049588349,9.029695175071616,0.7458243945514909,0.6342001362884051,false
4.0,10,funnel_scale,1,AM,1281.2509726831945,3980.638348339363,5.3574643e7,2.6139887225755984e6,-0.039027172952665945,2.894932675583821,248.13726723407535,0.0,false
1.6,10,funnel_scale,1,AH_exp,2306.3230890333184,3371.2985884486707,5.6007092e7,7921.068346437208,0.41632906017571414,5.766942966879726,91.90668829648962,0.0,false
2.4,11,funnel_scale,1,AH_unif,1559.992912330769,2634.178238630653,7.0640728e7,1.9311295368115888e6,0.3178868786265133,5.176112167759996,129.25045966175543,0.0,false
3.8,8,funnel_scale,1,AH_fix,1164.0304335862224,1336.9752066647084,7.8900372e7,1.1079837714892454e7,1.6766141955338867,4.643466264229473,241.24663772732669,0.0,false
2.2,13,funnel_scale,1,AM,1739.6766867566503,2624.513040530011,4.2828319e7,167604.52812091945,0.7759525413112125,4.943792657188519,157.69738397286656,0.0,false
2.2,8,funnel_scale,1,AH_fix,1782.1565230760248,2694.2075378392856,8.0331364e7,3.9048745536260703e6,0.4711223082441675,5.567381224562749,123.1458954824578,0.0,false
3.8,19,funnel_scale,1,AM,1313.505822525409,3370.176093094368,4.5296496e7,9.020262116153715e6,0.3246890598687876,3.372598901311104,247.38534700923935,0.0,false
0.2,6,funnel_scale,1,AH_unif,161581.26141366753,161310.52362685418,1.9836472e7,8.52421642039919,-0.004567381589043814,9.01181494628388,1.2915533449780696,0.07113911770663689,false
2.8,7,funnel_scale,1,AH_unif,1551.0909977813437,3181.173007955361,7.7466836e7,1.3941601847585551e6,0.4189823049991968,4.122611496514896,169.35817219166077,0.0,false
2.2,1,funnel_scale,1,AH_fix,1706.2084993738833,2477.0438076986266,7.7537528e7,843869.8325482223,0.6207385808057266,5.557882258170163,134.70550474865217,0.0,false
3.0,18,funnel_scale,1,AH_unif,1421.364613932527,4415.350636053055,7.7497584e7,59.153882315336155,0.4911244127099958,2.5627558814000504,221.31640289102666,0.0,false
0.2,10,funnel_scale,1,AH_fix,196414.66922685946,197753.09318716323,2.2303804e7,8.960427187731241,-0.00012222377186473822,8.939083459784664,1.246890332058399,0.08924117998660402,false
3.2,3,funnel_scale,1,NUTS,1706.974793861953,42.24542932239339,77226809,5.0906245478699854e44,14.772016191291808,0.2570988875280714,1023.999041505784,0.0,false
3.4,16,funnel_scale,1,AH_exp,1339.4436041449949,3269.08889755041,7.330388e7,1.662418171736694e6,0.12190941629122654,3.6681485088892276,204.78820321307305,0.0,false
3.4,5,funnel_scale,1,AM,1656.5618962406948,5548.058183474388,5.5296634e7,304832.2689162338,0.35084630016273066,2.4883170499813905,232.10764638528514,0.0,false
3.0,20,funnel_scale,1,AM,1346.142263889971,2945.664359579498,4.9854623e7,264049.827451141,0.08396384864075596,4.103661376070064,194.90504576158528,0.0,false
1.4,1,funnel_scale,1,AH_exp,2071.4953989421874,2637.3434579675704,5.6218032e7,2225.6943965108076,0.10466403119929284,7.046889212513933,54.2858213834063,0.0,false
2.0,19,funnel_scale,1,AH_fix,1960.6468476359087,3099.781613935232,6.8803464e7,45389.472544282566,0.5284018695725385,5.158521237122673,126.81077763796318,0.0,false
2.8,15,funnel_scale,1,AH_exp,1661.5324708336177,2679.530617053144,7.9896434e7,4.668893724447692e8,0.8378319003513284,4.442871931629668,184.2891019226841,0.0,false
0.4,1,funnel_scale,1,NUTS,4707.069729861506,4389.1520536352455,25520613,7.908360184178833,-0.06573833022235398,9.632048447605712,11.341543806536208,3.7488373980729594e-112,false
3.4,10,funnel_scale,1,AH_fix,1180.0623581352309,1990.10514720196,1.16040612e8,7.179370358019228e6,-0.763244574280596,4.66601216701946,254.1535496433714,0.0,false
1.2,6,funnel_scale,1,AM,2401.4416071784235,3193.9169485712255,3.6173083e7,494.8903329083177,0.19749261234631055,6.67554074038071,48.429635694386604,0.0,false
4.0,14,funnel_scale,1,NUTS,1904.1590269357569,43.45630880224203,56727583,1.540488978915484e54,14.563187938690186,0.36360038737083966,1023.997714945114,0.0,false
2.4,19,funnel_scale,1,NUTS,1360.001885224864,42.40965469109003,21595057,1.5487221484999523e34,14.738570458507542,0.39240061851943625,1023.9981848084989,0.0,false
2.2,16,funnel_scale,1,AH_exp,1694.7101294929223,2756.3538726098814,7.3144132e7,662586.707600601,0.3586692377962313,5.320838357098656,116.32151293185208,0.0,false
1.8,13,funnel_scale,1,NUTS,1184.428602145347,67.28307109369794,17807599,7.450455414355957e20,11.698995873928066,0.2782451189062476,1023.8978497516507,0.0,false
3.6,19,funnel_scale,1,AH_unif,1847.2155130420072,5088.301761508325,5.1328896e7,4.595534563222337e6,0.7110551284677693,2.3561220076546805,273.4196697287638,0.0,false
3.6,1,funnel_scale,1,AH_fix,1930.6763880887324,5502.399895367293,8.538414e7,8.289294874733849e6,0.6462209096607354,2.3713239935985584,258.6739062167077,0.0,false
3.2,1,funnel_scale,1,NUTS,6506.253268525703,44.942230409220365,481012131,6.108878793922851e42,14.325382190704346,0.2981136986748321,1023.997557090942,0.0,false
3.0,12,funnel_scale,1,AM,1279.6296216527212,2600.255659540193,5.0730907e7,216547.94776973198,-0.0994017383723178,4.416716983325676,186.1288586566751,0.0,false
2.6,6,funnel_scale,1,AH_unif,1656.7751998160918,2637.639528531076,7.6837622e7,6.90305681146812e7,0.7252472931759115,4.80296717382898,167.8601472158003,0.0,false
1.0,8,funnel_scale,1,AM,2235.5573681103865,2383.423521671105,3.2742061e7,134.57336834024295,0.22702906849922722,8.3292316474533,26.946863853446153,0.0,false
4.0,19,funnel_scale,1,AM,1847.7673924270207,6262.919844559356,4.1688984e7,1.0358523616706753e7,0.5870865637129715,2.0339609815455804,278.5593811662409,0.0,false
3.6,18,funnel_scale,1,AH_fix,1657.086291064463,3529.960933035292,9.797064e7,9.397755978368721e8,0.8147583634325375,3.1517192365161484,245.615576238599,0.0,false
2.8,15,funnel_scale,1,AH_fix,1711.7520850198205,3816.0793223459877,7.963372e7,676073.6057468337,0.4455429973370273,3.7055542194735773,189.4774702588296,0.0,false
2.4,5,funnel_scale,1,NUTS,1852.4194551038104,47.932197212668065,109966005,1.4768535749403552e32,13.865442818927766,0.37742347311634095,1023.9946509253202,0.0,false
3.2,6,funnel_scale,1,AH_exp,1612.0226084081523,3047.056500152023,7.862778e7,2.0113638532506847e8,0.8229307908190926,3.696318483340562,228.32794007300873,0.0,false
1.4,11,funnel_scale,1,AH_fix,2130.134144976011,2612.7323040999113,6.7394152e7,8941.544739152348,0.19408538644974732,7.2593232843635,43.49544440636218,0.0,false
1.0,2,funnel_scale,1,AH_unif,2264.897176247624,2278.9365240788156,4.6703104e7,98.2635320021338,-0.11038150366624697,8.917633508474953,17.942084107499113,4.855970494990296e-280,false
3.8,15,funnel_scale,1,AH_exp,1494.1719703102208,4746.395704398127,7.1719608e7,946252.601339468,0.47492548954240155,2.5044123608257354,242.8601334921296,0.0,false
0.8,11,funnel_scale,1,AH_unif,4049.4630074338356,4439.1243584838385,4.1482074e7,37.36606145799941,0.02853673121334733,8.206773814984114,12.046386261679107,1.8004289942905983e-126,false
0.4,2,funnel_scale,1,AH_fix,22973.251276386094,22938.174533416473,2.9864824e7,6.735353198244234,-0.009264450644857472,9.011838826187956,1.8764062953939629,0.0017490998568433795,false
0.6,11,funnel_scale,1,AH_fix,7764.487529777458,8168.216017356054,3.6433652e7,9.839990220515546,0.021216934348676855,8.55174795561971,5.761432214915942,2.944422030208123e-29,false
0.2,17,funnel_scale,1,AM,115310.41175295631,115078.00397548525,1.7852471e7,6.364359605673852,-0.005054359574358801,9.015298739192005,1.8928984761754464,0.001544612665329791,false
0.6,2,funnel_scale,1,AH_exp,6702.281671333582,6772.283024983906,3.524909e7,13.298573251481505,0.0653654993318499,8.879036729274828,7.250663819321403,4.339719942503672e-46,false
0.8,13,funnel_scale,1,AH_exp,2822.4616971449973,2711.564885065029,4.2565886e7,24.114470176855136,-0.08809085497237312,9.346711677887003,18.293227954305586,4.310402406146325e-291,false
3.0,17,funnel_scale,1,AH_exp,1738.8569993313254,3566.832954892466,6.357496e7,2.9586814690380734e6,0.7878210626107945,3.3346418564651015,217.7896240487799,0.0,false
2.0,12,funnel_scale,1,AM,1852.86173822467,2865.083422094893,4.0623216e7,113435.72100153111,0.5937403288050006,5.183091815579678,130.56015114375373,0.0,false
1.0,8,funnel_scale,1,NUTS,1450.8452977418347,235.48585620019742,20186563,4.023354849063646e7,6.175602320222854,1.466787878176078,947.9038618885746,0.0,false
2.4,7,funnel_scale,1,AH_unif,1670.1715004071284,2617.9337457269507,7.8806892e7,9.15064102432817e6,0.6151307060402308,5.12519920425656,140.98235240871884,0.0,false
0.8,15,funnel_scale,1,AH_exp,3551.0740038461363,3692.4850108655523,4.4236572e7,65.60979192069723,0.02053182234941136,8.653866956420607,8.513445545224966,2.222200533317821e-63,false
0.4,15,funnel_scale,1,AM,11219.738864225354,11086.802796641054,2.1829216e7,4.140403255562971,-0.004324672435869349,9.107709811533324,3.1228234038474625,6.769051639171744e-9,false
2.8,11,funnel_scale,1,AM,2043.9417673539479,4693.621177326617,4.0511746e7,384059.85813409305,0.6890616030126763,2.9724501794777938,224.06435223384506,0.0,false
3.0,14,funnel_scale,1,AH_unif,1375.0282583853534,1740.7468756675403,6.3605874e7,3.3179331648506783e7,1.2048062668552935,5.161901602613363,221.11840627735205,0.0,false
2.8,6,funnel_scale,1,NUTS,1384.5631577453498,41.09167620355623,21981428,2.0300127724757533e40,14.974091091918945,0.3709479337803318,1023.9986389745638,0.0,false
2.4,5,funnel_scale,1,AH_unif,1390.7850964863894,2028.1093377746845,8.5706978e7,2.0679073834318253e6,-0.29593173125448047,6.052964192536472,115.88907025251692,0.0,false
1.8,9,funnel_scale,1,NUTS,1083.7385681267438,72.8109934337287,17598562,4.0392127122042336e21,11.24155266294479,0.34403693142617764,1023.8731150131547,0.0,false
4.0,10,funnel_scale,1,NUTS,4029.3667941712333,61.31854127484795,280843751,2.854187848937509e45,12.261868430995941,0.3556009068570556,1023.9402764217948,0.0,false
1.6,10,funnel_scale,1,AH_fix,1691.4155959662069,1916.6836375806408,7.9892588e7,112089.56568681824,0.06197064739941868,7.935891456994995,55.03618108733945,0.0,false
0.6,18,funnel_scale,1,AH_exp,5699.768387781719,5671.691691578158,3.6223476e7,18.726633883069788,0.0017075159790972995,9.044536702288283,3.0732524066625047,1.2511551122405758e-8,false
3.4,19,funnel_scale,1,AH_exp,1536.7543911565585,3136.4595707766957,7.9986918e7,7.079563486028695e8,0.694642751115337,3.6862428080613996,216.88915695220587,0.0,false
3.4,9,funnel_scale,1,NUTS,1681.4797723321908,49.61921163934628,37438126,1.3485665044845524e44,13.62735296792984,0.34636712911549816,1023.9902473909581,0.0,false
2.8,20,funnel_scale,1,AM,1755.3312159820755,4916.894610316166,4.2420198e7,62509.09382871376,0.2695819965881596,3.0885443175254874,192.3563152956305,0.0,false
